Model,MDO3034
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0001,
Horizontal Delay,0.0003,
Sample Interval,1e-07,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,5
Vertical Position,-3,-3
,,
,,
,,
Label,,
TIME,CH1,CH2
1.390e-04,0.16,4.4
1.391e-04,0.16,4.2
1.392e-04,0.24,4.6
1.393e-04,0.16,4.4
1.394e-04,0.16,4.4
1.395e-04,0.24,4.4
1.396e-04,0.16,4.4
1.397e-04,0.08,4.2
1.398e-04,0.16,4.4
1.399e-04,0.16,4.4
1.400e-04,0,4.4
1.401e-04,0.08,4.8
1.402e-04,0.08,4.6
1.403e-04,0.08,4.6
1.404e-04,0.16,4.6
1.405e-04,0.08,4.2
1.406e-04,0.08,4.6
1.407e-04,0.08,4.2
1.408e-04,0.16,4.4
1.409e-04,0.16,4.4
1.410e-04,0.08,4.4
1.411e-04,0.24,4.4
1.412e-04,0.08,4.4
1.413e-04,0.08,4.4
1.414e-04,0.16,4.4
1.415e-04,0.16,4.4
1.416e-04,0.08,4.4
1.417e-04,0.08,4.4
1.418e-04,0.08,4.4
1.419e-04,0.16,4.6
1.420e-04,0.24,4.4
1.421e-04,0.08,4.4
1.422e-04,0.08,4.2
1.423e-04,0.16,4.4
1.424e-04,0.08,4.4
1.425e-04,0.24,4.2
1.426e-04,0.16,4.2
1.427e-04,0.16,4.2
1.428e-04,0.16,4.4
1.429e-04,0.08,4.6
1.430e-04,0.16,4.2
1.431e-04,0.08,4.4
1.432e-04,0.16,4.2
1.433e-04,0.16,4.4
1.434e-04,0.08,4.4
1.435e-04,0.24,4.2
1.436e-04,0.16,4.6
1.437e-04,0.16,4.2
1.438e-04,0.08,4.2
1.439e-04,0.08,4.2
1.440e-04,0.08,4.2
1.441e-04,0.08,4.2
1.442e-04,0.08,4.4
1.443e-04,0.16,4.4
1.444e-04,0.16,4.2
1.445e-04,0.16,4.4
1.446e-04,0.08,4.4
1.447e-04,0.16,4
1.448e-04,0.16,4.2
1.449e-04,0.08,4.2
1.450e-04,0.08,4.2
1.451e-04,0.16,4.4
1.452e-04,0.16,4
1.453e-04,0.08,4.4
1.454e-04,0.16,4.2
1.455e-04,0.08,4.2
1.456e-04,0.16,4.2
1.457e-04,0.16,4.2
1.458e-04,0.08,4.2
1.459e-04,0.08,4.4
1.460e-04,0.16,4.4
1.461e-04,0.16,4.2
1.462e-04,0.08,4.2
1.463e-04,0.08,4
1.464e-04,0.16,4.2
1.465e-04,0.16,4.4
1.466e-04,0.08,4.2
1.467e-04,0.08,4.2
1.468e-04,0.08,4.2
1.469e-04,0.08,4.2
1.470e-04,0.08,4.2
1.471e-04,0.16,4
1.472e-04,0.08,4.2
1.473e-04,0.16,4.2
1.474e-04,0.16,4
1.475e-04,0.08,4
1.476e-04,0.08,4.2
1.477e-04,0.16,4.2
1.478e-04,0.16,4.2
1.479e-04,0.08,4.2
1.480e-04,0,4.2
1.481e-04,0.08,4.2
1.482e-04,0.08,4.2
1.483e-04,0.16,4.2
1.484e-04,0.24,4.2
1.485e-04,0.08,4.2
1.486e-04,0.08,4
1.487e-04,0.16,4.2
1.488e-04,0.08,4.2
1.489e-04,0.08,4.2
1.490e-04,0.08,4.2
1.491e-04,0.16,4
1.492e-04,0.16,4.4
1.493e-04,0.16,4.4
1.494e-04,0.08,4
1.495e-04,0.16,4.2
1.496e-04,0.24,4
1.497e-04,0.16,4.2
1.498e-04,0.08,4.2
1.499e-04,0.16,4
1.500e-04,0.16,4.2
1.501e-04,0.16,4.2
1.502e-04,0.16,4
1.503e-04,0.16,4.2
1.504e-04,0.24,4.2
1.505e-04,0.08,4.2
1.506e-04,0.16,4
1.507e-04,0.16,4
1.508e-04,0.08,4.2
1.509e-04,0.08,4.2
1.510e-04,0.08,4
1.511e-04,0.08,4
1.512e-04,0.08,4.2
1.513e-04,0.08,4.2
1.514e-04,0.16,4
1.515e-04,0.08,4.4
1.516e-04,0.16,4
1.517e-04,0.08,4.2
1.518e-04,0.16,4
1.519e-04,0.16,4
1.520e-04,0.16,4.2
1.521e-04,0.16,4.2
1.522e-04,0.08,3.8
1.523e-04,0.16,4
1.524e-04,0.08,4
1.525e-04,0.16,3.8
1.526e-04,0.08,4
1.527e-04,0.16,4
1.528e-04,0.16,4
1.529e-04,0.08,4.2
1.530e-04,0.16,4
1.531e-04,0.16,4.2
1.532e-04,0.08,4
1.533e-04,0.16,4
1.534e-04,0.16,4
1.535e-04,0.08,4
1.536e-04,0.16,4.2
1.537e-04,0.16,4
1.538e-04,0.16,4
1.539e-04,0.24,4
1.540e-04,0.16,4
1.541e-04,0.08,4
1.542e-04,0.08,4.2
1.543e-04,0.08,4
1.544e-04,0.16,4
1.545e-04,0.16,4
1.546e-04,0.08,4
1.547e-04,0.16,4.2
1.548e-04,0.16,3.8
1.549e-04,0.08,4
1.550e-04,0.16,4
1.551e-04,0.16,4
1.552e-04,0.08,4
1.553e-04,0.08,4
1.554e-04,0.16,4
1.555e-04,0.08,4
1.556e-04,0.08,3.8
1.557e-04,0.08,4.2
1.558e-04,0.16,4.2
1.559e-04,0.16,4
1.560e-04,0.08,4
1.561e-04,0.16,4
1.562e-04,0.08,4
1.563e-04,0.08,3.8
1.564e-04,0.08,3.8
1.565e-04,0.16,4
1.566e-04,0.16,3.8
1.567e-04,0.24,4
1.568e-04,0.08,3.8
1.569e-04,0.08,4.2
1.570e-04,0.08,3.8
1.571e-04,0.08,4
1.572e-04,0.16,4
1.573e-04,0.24,4
1.574e-04,0.16,4
1.575e-04,0.08,3.8
1.576e-04,0.08,3.8
1.577e-04,0.08,4
1.578e-04,0.24,4
1.579e-04,0.16,4
1.580e-04,0.16,4
1.581e-04,0.16,4
1.582e-04,0.16,4
1.583e-04,0.16,4
1.584e-04,0.16,4
1.585e-04,0.16,4
1.586e-04,0.16,4
1.587e-04,0.08,3.6
1.588e-04,0.08,4
1.589e-04,0.16,4
1.590e-04,0.08,3.8
1.591e-04,0.16,4.2
1.592e-04,0.08,4
1.593e-04,0.16,4
1.594e-04,0.16,4
1.595e-04,0.16,3.8
1.596e-04,0.16,3.8
1.597e-04,0.16,3.8
1.598e-04,0.08,3.8
1.599e-04,0.24,3.8
1.600e-04,0.24,4
1.601e-04,0.16,3.8
1.602e-04,0.16,3.8
1.603e-04,0.16,4
1.604e-04,0.16,3.8
1.605e-04,0.08,4
1.606e-04,0.08,3.8
1.607e-04,0.08,3.8
1.608e-04,0.08,3.8
1.609e-04,0.08,3.8
1.610e-04,0.08,3.8
1.611e-04,0.08,4
1.612e-04,0.16,4
1.613e-04,0.08,3.8
1.614e-04,0.24,4
1.615e-04,0.08,3.8
1.616e-04,0.16,4
1.617e-04,0.16,3.8
1.618e-04,0.08,3.8
1.619e-04,0,3.8
1.620e-04,0,3.6
1.621e-04,0.16,3.6
1.622e-04,0.08,3.8
1.623e-04,0.16,4
1.624e-04,0.08,4
1.625e-04,0.08,4
1.626e-04,0.16,4
1.627e-04,0.16,3.8
1.628e-04,0.08,3.8
1.629e-04,0.08,3.8
1.630e-04,0.08,3.6
1.631e-04,0.16,3.8
1.632e-04,0.16,3.8
1.633e-04,0.08,3.8
1.634e-04,0.08,4
1.635e-04,0.08,3.6
1.636e-04,0.08,3.8
1.637e-04,0.16,3.6
1.638e-04,0.08,3.8
1.639e-04,0.16,3.6
1.640e-04,0.08,3.8
1.641e-04,0.08,4
1.642e-04,0.16,4
1.643e-04,0.16,3.8
1.644e-04,0.08,3.8
1.645e-04,0.08,3.6
1.646e-04,0.08,3.8
1.647e-04,0.08,3.8
1.648e-04,0.08,3.8
1.649e-04,0.08,3.8
1.650e-04,0.16,3.8
1.651e-04,0.08,3.8
1.652e-04,0.08,3.8
1.653e-04,0.08,3.6
1.654e-04,0.16,4
1.655e-04,0.16,3.8
1.656e-04,0.08,3.8
1.657e-04,0.16,3.6
1.658e-04,0.08,3.8
1.659e-04,0.16,3.6
1.660e-04,0.08,3.6
1.661e-04,0.16,3.6
1.662e-04,0.16,3.8
1.663e-04,0.24,3.6
1.664e-04,0.08,4
1.665e-04,0.08,3.8
1.666e-04,0,3.6
1.667e-04,0.16,3.8
1.668e-04,0.16,3.8
1.669e-04,0.08,3.8
1.670e-04,0.08,3.6
1.671e-04,0.08,3.8
1.672e-04,0.08,3.8
1.673e-04,0.24,4
1.674e-04,0.08,3.6
1.675e-04,0.08,3.8
1.676e-04,0.08,3.6
1.677e-04,0.08,3.6
1.678e-04,0.08,3.8
1.679e-04,0.08,3.8
1.680e-04,0.16,3.6
1.681e-04,0.08,3.8
1.682e-04,0.08,3.6
1.683e-04,0.24,3.8
1.684e-04,0.08,3.8
1.685e-04,0.08,3.8
1.686e-04,0.16,3.8
1.687e-04,0.08,3.6
1.688e-04,0.08,3.6
1.689e-04,0.16,3.6
1.690e-04,0.08,3.6
1.691e-04,0.08,3.6
1.692e-04,0.16,3.8
1.693e-04,0.24,3.6
1.694e-04,0.08,3.6
1.695e-04,0.08,3.4
1.696e-04,0.08,3.6
1.697e-04,0.08,3.6
1.698e-04,0.16,3.8
1.699e-04,0.08,3.8
1.700e-04,0.08,3.6
1.701e-04,0.08,3.8
1.702e-04,0.08,3.8
1.703e-04,0.16,3.6
1.704e-04,0.08,3.6
1.705e-04,0.08,3.6
1.706e-04,0.08,3.6
1.707e-04,0.24,3.6
1.708e-04,0.16,3.6
1.709e-04,0.16,3.8
1.710e-04,0.16,3.8
1.711e-04,0.08,3.6
1.712e-04,0.16,3.4
1.713e-04,0.08,3.8
1.714e-04,0.16,4
1.715e-04,0.08,3.6
1.716e-04,0.16,3.6
1.717e-04,0.08,3.8
1.718e-04,0.24,3.4
1.719e-04,0.16,3.6
1.720e-04,0.08,3.6
1.721e-04,0.16,3.6
1.722e-04,0.16,3.6
1.723e-04,0.16,3.8
1.724e-04,0.16,3.6
1.725e-04,0.16,3.6
1.726e-04,0.16,3.6
1.727e-04,0.16,3.6
1.728e-04,0.16,3.6
1.729e-04,0.08,3.6
1.730e-04,0.16,3.6
1.731e-04,0.16,3.6
1.732e-04,0.16,3.8
1.733e-04,0.08,3.8
1.734e-04,0.16,3.6
1.735e-04,0.16,3.4
1.736e-04,0.16,3.6
1.737e-04,0.08,3.6
1.738e-04,0.08,3.8
1.739e-04,0.16,3.6
1.740e-04,0.16,3.6
1.741e-04,0.08,3.4
1.742e-04,0.08,3.4
1.743e-04,0.08,3.4
1.744e-04,0.16,3.8
1.745e-04,0.16,3.6
1.746e-04,0.08,3.4
1.747e-04,0.16,3.6
1.748e-04,0.24,3.8
1.749e-04,0.16,3.4
1.750e-04,0.08,3.6
1.751e-04,0.08,3.4
1.752e-04,0.16,3.6
1.753e-04,0.08,3.8
1.754e-04,0.16,3.6
1.755e-04,0.08,3.6
1.756e-04,0.16,3.6
1.757e-04,0.16,3.4
1.758e-04,0.16,3.4
1.759e-04,0.08,3.6
1.760e-04,0.16,3.6
1.761e-04,0.08,3.6
1.762e-04,0.08,3.4
1.763e-04,0.16,3.8
1.764e-04,0.16,3.6
1.765e-04,0.08,3.6
1.766e-04,0.16,3.4
1.767e-04,0.08,3.6
1.768e-04,0.08,3.4
1.769e-04,0.08,3.4
1.770e-04,0.08,3.6
1.771e-04,0.08,3.4
1.772e-04,0.16,3.6
1.773e-04,0.08,3.4
1.774e-04,0.16,3.8
1.775e-04,0.08,3.4
1.776e-04,0.16,3.4
1.777e-04,0.08,3.4
1.778e-04,0.16,3.6
1.779e-04,0.08,3.4
1.780e-04,0.08,3.4
1.781e-04,0.16,3.6
1.782e-04,0.08,3.6
1.783e-04,0.16,3.6
1.784e-04,0.16,3.6
1.785e-04,0.24,3.6
1.786e-04,0.08,3.6
1.787e-04,0.16,3.6
1.788e-04,0.16,3.4
1.789e-04,0.08,3.6
1.790e-04,0.08,3.4
1.791e-04,0.16,3.4
1.792e-04,0.16,3.4
1.793e-04,0.16,3.4
1.794e-04,0.16,3.4
1.795e-04,0.08,3.4
1.796e-04,0.08,3.4
1.797e-04,0.08,3.4
1.798e-04,0.16,3.6
1.799e-04,0.08,3.2
1.800e-04,0.16,3.6
1.801e-04,0.24,3.4
1.802e-04,0.16,3.6
1.803e-04,0,3.4
1.804e-04,0.08,3.4
1.805e-04,0.08,3.4
1.806e-04,0.08,3.6
1.807e-04,0.08,3.4
1.808e-04,0.08,3.4
1.809e-04,0.08,3.4
1.810e-04,0.08,3.4
1.811e-04,0.08,3.4
1.812e-04,0.08,3.6
1.813e-04,0.08,3.4
1.814e-04,0.08,3.4
1.815e-04,0.16,3.4
1.816e-04,0.08,3.6
1.817e-04,0.16,3.4
1.818e-04,0.08,3.4
1.819e-04,0.16,3.2
1.820e-04,0.16,3.4
1.821e-04,0.08,3.6
1.822e-04,0.16,3.4
1.823e-04,0.16,3.2
1.824e-04,0.08,3.6
1.825e-04,0.16,3.2
1.826e-04,0.08,3.4
1.827e-04,0,3.4
1.828e-04,0.16,3.4
1.829e-04,0.16,3.4
1.830e-04,0.08,3.4
1.831e-04,0.24,3.4
1.832e-04,0.08,3.2
1.833e-04,0.16,3.4
1.834e-04,0.16,3.6
1.835e-04,0.08,3.4
1.836e-04,0.08,3
1.837e-04,0.08,3.4
1.838e-04,0,3.4
1.839e-04,0.08,3.4
1.840e-04,0.08,3.4
1.841e-04,0.08,3.2
1.842e-04,0.08,3.4
1.843e-04,0.08,3.2
1.844e-04,0.08,3.4
1.845e-04,0.16,3.4
1.846e-04,0.08,3.4
1.847e-04,0.08,3.4
1.848e-04,0.08,3.4
1.849e-04,0.24,3.4
1.850e-04,0.08,3.4
1.851e-04,0.16,3.2
1.852e-04,0.16,3.4
1.853e-04,0.08,3.4
1.854e-04,0.08,3.2
1.855e-04,0.16,3.4
1.856e-04,0.08,3.4
1.857e-04,0.08,3.4
1.858e-04,0.08,3.4
1.859e-04,0.16,3.4
1.860e-04,0.16,3.2
1.861e-04,0.08,3.2
1.862e-04,0.16,3.4
1.863e-04,0.16,3.4
1.864e-04,0.08,3.4
1.865e-04,0.08,3.4
1.866e-04,0.16,3.4
1.867e-04,0.24,3.4
1.868e-04,0.16,3.4
1.869e-04,0.24,3.2
1.870e-04,0.24,3.2
1.871e-04,0.16,3.4
1.872e-04,0.16,3.4
1.873e-04,0.16,3.4
1.874e-04,0.24,3.4
1.875e-04,0.16,3.4
1.876e-04,0.08,3.4
1.877e-04,0.16,3.2
1.878e-04,0,3.4
1.879e-04,0.08,3.4
1.880e-04,0.08,3.4
1.881e-04,0,3.4
1.882e-04,0.08,3.4
1.883e-04,0.24,3.2
1.884e-04,0.08,3.2
1.885e-04,0.08,3.2
1.886e-04,0.08,3.4
1.887e-04,0.08,3.4
1.888e-04,0.16,3.4
1.889e-04,0.16,3.2
1.890e-04,0.16,3.2
1.891e-04,0.08,3.4
1.892e-04,0.16,3.6
1.893e-04,0.08,3.2
1.894e-04,0.08,3.4
1.895e-04,0.08,3.4
1.896e-04,0.08,3.4
1.897e-04,0.08,3.4
1.898e-04,0.08,3.4
1.899e-04,0.08,3.4
1.900e-04,0.08,3.2
1.901e-04,0.16,3.4
1.902e-04,0.08,3.2
1.903e-04,0.08,3.2
1.904e-04,0.16,3.2
1.905e-04,0.08,3.4
1.906e-04,0.08,3.2
1.907e-04,0.08,3.2
1.908e-04,0.16,3.2
1.909e-04,0.08,3.2
1.910e-04,0.16,3.2
1.911e-04,0.08,3.2
1.912e-04,0.08,3.2
1.913e-04,0.16,3.2
1.914e-04,0.16,3.4
1.915e-04,0.24,3.6
1.916e-04,0.16,3.4
1.917e-04,0.24,3.2
1.918e-04,0.08,3
1.919e-04,0.08,3.2
1.920e-04,0.16,3.4
1.921e-04,0.08,3
1.922e-04,0.16,3.2
1.923e-04,0.16,3.2
1.924e-04,0.08,3.4
1.925e-04,0.16,3.2
1.926e-04,0.08,3.4
1.927e-04,0.16,3.2
1.928e-04,0.24,3.2
1.929e-04,0.16,3.2
1.930e-04,0.16,3
1.931e-04,0.08,3.2
1.932e-04,0.16,3.4
1.933e-04,0.16,3.2
1.934e-04,0.08,3.2
1.935e-04,0.08,3.2
1.936e-04,0.16,3.4
1.937e-04,0.08,3
1.938e-04,0.08,3.4
1.939e-04,0.08,3.4
1.940e-04,0.08,3.2
1.941e-04,0.08,3.2
1.942e-04,0.16,3.2
1.943e-04,0.16,3.2
1.944e-04,0.24,3.2
1.945e-04,0.16,3.2
1.946e-04,0.16,3.2
1.947e-04,0.08,3.2
1.948e-04,0.16,3.2
1.949e-04,0.16,3.2
1.950e-04,0.24,3.2
1.951e-04,0.24,3
1.952e-04,0.08,3.2
1.953e-04,0.16,3
1.954e-04,0.16,3.2
1.955e-04,0.08,3.2
1.956e-04,0.16,3
1.957e-04,0.08,3
1.958e-04,0.16,3.4
1.959e-04,0.08,3.2
1.960e-04,0.08,3.2
1.961e-04,0.24,3.4
1.962e-04,0.16,3.4
1.963e-04,0.08,3
1.964e-04,0.08,3
1.965e-04,0.16,3.2
1.966e-04,0.08,3
1.967e-04,0.08,3
1.968e-04,0.16,3.2
1.969e-04,0.08,3
1.970e-04,0.16,3.2
1.971e-04,0.16,3.2
1.972e-04,0.08,3
1.973e-04,0.16,3.2
1.974e-04,0.08,3.4
1.975e-04,0.16,3.2
1.976e-04,0.08,3.2
1.977e-04,0.08,3.4
1.978e-04,0.16,3.2
1.979e-04,0.16,3
1.980e-04,0.08,3.2
1.981e-04,0.08,3.2
1.982e-04,0.08,3.2
1.983e-04,0.08,3.2
1.984e-04,0.08,3.2
1.985e-04,0.16,3.2
1.986e-04,0.08,3.2
1.987e-04,0.16,3.2
1.988e-04,0.16,3.2
1.989e-04,0.16,3.2
1.990e-04,0.08,3.2
1.991e-04,0.16,3.2
1.992e-04,0.16,3.2
1.993e-04,0.08,3.2
1.994e-04,0.16,2.8
1.995e-04,0.16,3
1.996e-04,0.16,3.2
1.997e-04,0.08,3
1.998e-04,0.16,3
1.999e-04,0.08,3.2
2.000e-04,0.08,3
2.001e-04,0.08,3.2
2.002e-04,0.16,3
2.003e-04,0.08,3.2
2.004e-04,0.16,3.2
2.005e-04,0.08,3.2
2.006e-04,0.08,3.2
2.007e-04,0.08,3.2
2.008e-04,0.08,3
2.009e-04,0.16,3.2
2.010e-04,0.08,3.2
2.011e-04,0.08,3
2.012e-04,0.16,3.2
2.013e-04,0.16,3
2.014e-04,0,3
2.015e-04,0.08,3
2.016e-04,0.16,3.4
2.017e-04,0.16,3.2
2.018e-04,0.08,3.4
2.019e-04,0.16,2.8
2.020e-04,0.16,3.2
2.021e-04,0.16,3.2
2.022e-04,0.16,3
2.023e-04,0.08,3.2
2.024e-04,0.08,3
2.025e-04,0.16,3.2
2.026e-04,0.08,3.2
2.027e-04,0.24,3
2.028e-04,0.08,3
2.029e-04,0.08,3.2
2.030e-04,0.16,3.2
2.031e-04,0.08,2.8
2.032e-04,0.16,3
2.033e-04,0.08,3
2.034e-04,0.16,3.2
2.035e-04,0.08,3
2.036e-04,0.08,3
2.037e-04,0.08,3
2.038e-04,0.08,2.8
2.039e-04,0.16,3
2.040e-04,0.08,3
2.041e-04,0.16,3
2.042e-04,0.16,3
2.043e-04,0.16,2.8
2.044e-04,0.16,3
2.045e-04,0.08,3
2.046e-04,0.08,3.2
2.047e-04,0.16,2.8
2.048e-04,0.08,3
2.049e-04,0.16,3
2.050e-04,0.16,3
2.051e-04,0.16,3
2.052e-04,0.08,2.8
2.053e-04,0.16,3
2.054e-04,0.08,3.4
2.055e-04,0.08,3
2.056e-04,0.08,3.2
2.057e-04,0.16,3
2.058e-04,0.08,3
2.059e-04,0.08,3
2.060e-04,0.16,2.8
2.061e-04,0.08,3.2
2.062e-04,0.08,3
2.063e-04,0.16,3
2.064e-04,0.16,3
2.065e-04,0.08,3
2.066e-04,0.16,3
2.067e-04,0.08,3
2.068e-04,0.16,3
2.069e-04,0.08,3.2
2.070e-04,0.16,3
2.071e-04,0.08,3.2
2.072e-04,0.08,2.8
2.073e-04,0.08,3
2.074e-04,0.08,3
2.075e-04,0.08,3
2.076e-04,0.16,3
2.077e-04,0.16,3.2
2.078e-04,0.08,3.2
2.079e-04,0.08,3
2.080e-04,0.16,3
2.081e-04,0.08,3
2.082e-04,0.08,2.8
2.083e-04,0.16,3.2
2.084e-04,0.08,3.2
2.085e-04,0.08,3
2.086e-04,0.16,3
2.087e-04,0.16,3
2.088e-04,0.16,3
2.089e-04,0.08,2.8
2.090e-04,0.08,2.8
2.091e-04,0.24,3
2.092e-04,0.16,3
2.093e-04,0.16,2.8
2.094e-04,0.08,3
2.095e-04,0.16,3
2.096e-04,0.16,3
2.097e-04,0.08,3
2.098e-04,0.08,2.8
2.099e-04,0.16,3
2.100e-04,0.08,3
2.101e-04,0.08,3
2.102e-04,0.16,2.8
2.103e-04,0.08,3
2.104e-04,0.08,2.8
2.105e-04,0.16,2.8
2.106e-04,0.08,3.2
2.107e-04,0.16,3
2.108e-04,0.08,3
2.109e-04,0.08,3
2.110e-04,0.16,2.6
2.111e-04,0,2.8
2.112e-04,0.16,2.8
2.113e-04,0.16,3
2.114e-04,0.08,2.8
2.115e-04,0.08,3
2.116e-04,0.08,2.8
2.117e-04,0.16,2.8
2.118e-04,0.08,3
2.119e-04,0.08,3
2.120e-04,0.08,2.8
2.121e-04,0.16,2.8
2.122e-04,0.16,3
2.123e-04,0.08,3
2.124e-04,0.16,3.2
2.125e-04,0.16,2.8
2.126e-04,0.16,2.6
2.127e-04,0.08,3
2.128e-04,0.16,2.8
2.129e-04,0.16,2.8
2.130e-04,0.08,2.8
2.131e-04,0.16,2.8
2.132e-04,0.08,3
2.133e-04,0.08,2.8
2.134e-04,0.16,2.8
2.135e-04,0,2.8
2.136e-04,0.16,2.8
2.137e-04,0.16,3
2.138e-04,0.16,3
2.139e-04,0.08,3
2.140e-04,0.08,2.8
2.141e-04,0.24,2.8
2.142e-04,0.16,3
2.143e-04,0.16,2.8
2.144e-04,0.16,3
2.145e-04,0.08,2.6
2.146e-04,0.08,3
2.147e-04,0.08,2.6
2.148e-04,0.08,2.8
2.149e-04,0.24,2.8
2.150e-04,0.16,2.8
2.151e-04,0.08,3
2.152e-04,0.16,2.8
2.153e-04,0.08,3
2.154e-04,0.24,2.8
2.155e-04,0.16,3
2.156e-04,0.16,2.8
2.157e-04,0.16,2.8
2.158e-04,0.08,2.8
2.159e-04,0,2.4
2.160e-04,0.16,3
2.161e-04,0.08,3
2.162e-04,0.08,3
2.163e-04,0.16,2.8
2.164e-04,0.16,2.8
2.165e-04,0.08,2.8
2.166e-04,0.08,2.8
2.167e-04,0.08,2.8
2.168e-04,0.16,2.8
2.169e-04,0.08,2.8
2.170e-04,0.08,3
2.171e-04,0.16,2.8
2.172e-04,0.08,2.8
2.173e-04,0.24,3
2.174e-04,0.16,2.6
2.175e-04,0.16,3
2.176e-04,0.08,2.8
2.177e-04,0.16,2.8
2.178e-04,0.08,2.8
2.179e-04,0.08,2.8
2.180e-04,0.08,2.8
2.181e-04,0.16,2.8
2.182e-04,0.08,2.8
2.183e-04,0.08,3
2.184e-04,0.08,2.6
2.185e-04,0.08,2.8
2.186e-04,0.16,2.8
2.187e-04,0.24,2.8
2.188e-04,0.08,2.6
2.189e-04,0.08,2.8
2.190e-04,0.08,2.6
2.191e-04,0.08,2.6
2.192e-04,0.16,3
2.193e-04,0.24,2.8
2.194e-04,0.08,2.6
2.195e-04,0.16,2.6
2.196e-04,0.08,2.8
2.197e-04,0.08,2.8
2.198e-04,0.08,2.8
2.199e-04,0.08,3
2.200e-04,0.24,2.8
2.201e-04,0.16,2.6
2.202e-04,0.24,2.8
2.203e-04,0.16,2.6
2.204e-04,0.08,3
2.205e-04,0.16,2.4
2.206e-04,0.16,3
2.207e-04,0.24,2.8
2.208e-04,0.08,2.8
2.209e-04,0.16,2.6
2.210e-04,0.08,2.8
2.211e-04,0.16,2.6
2.212e-04,0.16,2.8
2.213e-04,0.24,2.6
2.214e-04,0.08,2.8
2.215e-04,0.08,2.8
2.216e-04,0.16,2.8
2.217e-04,0.08,2.6
2.218e-04,0.08,2.6
2.219e-04,0.16,2.8
2.220e-04,0.16,2.8
2.221e-04,0.16,2.8
2.222e-04,0.24,2.8
2.223e-04,0.16,2.6
2.224e-04,0.16,2.8
2.225e-04,0.08,2.6
2.226e-04,0.24,2.8
2.227e-04,0.16,2.6
2.228e-04,0.16,2.6
2.229e-04,0.08,2.6
2.230e-04,0.16,2.8
2.231e-04,0.24,2.6
2.232e-04,0.08,2.6
2.233e-04,0.16,2.8
2.234e-04,0.16,2.6
2.235e-04,0.16,2.8
2.236e-04,0.08,3
2.237e-04,0.24,2.8
2.238e-04,0.24,2.8
2.239e-04,0.16,2.6
2.240e-04,0.08,2.6
2.241e-04,0.16,2.8
2.242e-04,0.08,2.8
2.243e-04,0.08,2.6
2.244e-04,0.16,2.8
2.245e-04,0.16,2.8
2.246e-04,0.16,2.6
2.247e-04,0.08,2.6
2.248e-04,0.08,2.6
2.249e-04,0.16,2.6
2.250e-04,0.08,2.8
2.251e-04,0.08,2.8
2.252e-04,0.16,2.8
2.253e-04,0.08,2.6
2.254e-04,0,2.6
2.255e-04,0.08,2.8
2.256e-04,0.16,2.8
2.257e-04,0.16,2.8
2.258e-04,0.16,2.4
2.259e-04,0.16,3
2.260e-04,0.08,2.6
2.261e-04,0.08,2.8
2.262e-04,0.08,2.6
2.263e-04,0.16,2.6
2.264e-04,0.16,2.8
2.265e-04,0.16,2.6
2.266e-04,0.08,2.6
2.267e-04,0.08,2.8
2.268e-04,0.16,3
2.269e-04,0.16,2.6
2.270e-04,0.08,2.6
2.271e-04,0.16,2.8
2.272e-04,0.08,2.8
2.273e-04,0.08,2.6
2.274e-04,0.08,2.6
2.275e-04,0.08,2.8
2.276e-04,0.08,2.6
2.277e-04,0.16,2.6
2.278e-04,0,2.8
2.279e-04,0.16,2.6
2.280e-04,0.16,2.6
2.281e-04,0.24,2.8
2.282e-04,0.08,2.6
2.283e-04,0.08,2.6
2.284e-04,0.24,2.8
2.285e-04,0.08,2.6
2.286e-04,0.16,2.8
2.287e-04,0.16,2.4
2.288e-04,0.08,2.8
2.289e-04,0.08,2.6
2.290e-04,0.16,2.8
2.291e-04,0.16,2.6
2.292e-04,0.08,2.6
2.293e-04,0.16,2.6
2.294e-04,0.08,2.8
2.295e-04,0.16,2.6
2.296e-04,0.16,2.6
2.297e-04,0.08,2.6
2.298e-04,0.08,2.6
2.299e-04,0.16,2.6
2.300e-04,0.08,2.8
2.301e-04,0.16,2.6
2.302e-04,0.16,2.4
2.303e-04,0.08,2.6
2.304e-04,0.16,2.6
2.305e-04,0.08,2.6
2.306e-04,0.16,2.6
2.307e-04,0.16,2.6
2.308e-04,0.08,2.4
2.309e-04,0.16,2.6
2.310e-04,0.16,2.6
2.311e-04,0.08,2.6
2.312e-04,0.08,2.6
2.313e-04,0.16,2.6
2.314e-04,0.08,2.6
2.315e-04,0.08,2.6
2.316e-04,0.16,2.4
2.317e-04,0.08,2.6
2.318e-04,0.16,2.6
2.319e-04,0.16,2.6
2.320e-04,0.08,2.8
2.321e-04,0.16,2.6
2.322e-04,0.08,2.6
2.323e-04,0.16,2.6
2.324e-04,0.08,2.4
2.325e-04,0.16,2.6
2.326e-04,0.08,2.6
2.327e-04,0.16,2.6
2.328e-04,0.08,2.6
2.329e-04,0.08,2.6
2.330e-04,0.08,2.6
2.331e-04,0.16,2.4
2.332e-04,0.24,2.4
2.333e-04,0.08,2.4
2.334e-04,0.16,2.6
2.335e-04,0.08,2.6
2.336e-04,0.08,2.6
2.337e-04,0.08,2.8
